date,vrednost
2015-08-12,0.030520833333333334
2015-08-13,0.092734375
2015-08-14,0.08796875
2015-08-15,0.10195312499999999
2015-08-16,0.036953124999999996
2015-08-17,0.03638020833333334
2015-08-18,0.028567708333333334
2015-08-19,0.036640625
2015-08-20,0.02140625
2015-08-21,0.12252604166666665
2015-08-22,0.02296875
2015-08-23,0.028046875
2015-08-24,0.036458333333333336
2015-08-25,0.0428125
2015-08-26,0.03278645833333333
2015-08-27,0.05299479166666667
2015-08-28,0.03885416666666667
2015-08-29,0.06854166666666667
2015-08-30,0.08825520833333333
2015-08-31,0.026119791666666666
2015-09-01,0.087109375
2015-09-02,0.048359375
2015-09-03,0.049296875
2015-09-04,0.05841145833333333
2015-09-05,0.044479166666666674
2015-09-06,0.026796875
2015-09-07,0.07380208333333334
2015-09-08,0.025052083333333336
2015-09-09,0.052682291666666665
2015-09-10,0.04872395833333334
2015-09-11,0.07205729166666668
2015-09-12,0.030286458333333335
2015-09-13,0.03143229166666667
2015-09-14,0.047421875
2015-09-15,0.03947916666666667
2015-09-16,0.05416666666666667
2015-09-17,0.04747395833333334
2015-09-18,0.041171875000000004
2015-09-19,0.029947916666666668
2015-09-20,0.05088541666666666
2015-09-21,0.06
2015-09-22,0.05359375
2015-09-23,0.09770833333333334
2015-09-24,0.08416666666666667
2015-09-25,0.077890625
2015-09-26,0.044557291666666665
2015-09-27,0.030859374999999998
2015-09-28,0.14041666666666666
2015-09-29,0.03703125
2015-09-30,0.048515625
2015-10-01,0.10393229166666666
2015-10-02,0.06770833333333333
2015-10-03,0.038828125
2015-10-04,0.030052083333333337
2015-10-05,0.05028645833333333
2015-10-06,0.08127604166666667
2015-10-07,0.11536458333333333
2015-10-08,0.137421875
2015-10-09,0.11458333333333333
2015-10-10,0.053671875
2015-10-11,0.06606770833333334
2015-10-12,0.029114583333333333
2015-10-13,0.11934895833333332
2015-10-14,0.26330729166666667
2015-10-15,0.09463541666666668
2015-10-16,0.19174479166666666
2015-10-17,0.296796875
2015-10-18,0.02677083333333333
2015-10-19,0.23486979166666666
2015-10-20,0.3178125
2015-10-21,0.2713541666666667
2015-10-22,0.3880729166666667
2015-10-23,0.40747395833333333
2015-10-24,0.11554687500000001
2015-10-25,0.1525
2015-10-26,0.34252604166666667
2015-10-27,0.31190104166666666
2015-10-28,0.290625
2015-10-29,0.3508072916666667
2015-10-30,0.3466666666666667
2015-10-31,0.3611979166666666
2015-11-01,0.33166666666666667
2015-11-02,0.36130208333333336
2015-11-03,0.4157291666666667
2015-11-04,0.337109375
2015-11-05,0.284921875
2015-11-06,0.498515625
