date,vrednost
2016-03-16,4.248177083333333
2016-03-17,4.179427083333334
2016-03-18,4.369791666666667
2016-03-19,3.98984375
2016-03-20,3.0934895833333336
2016-03-21,4.5249999999999995
2016-03-22,4.258072916666666
2016-03-23,4.149479166666667
2016-03-24,4.0671875
2016-03-25,4.43046875
2016-03-26,3.9153645833333335
2016-03-27,3.622916666666667
2016-03-28,3.774479166666667
2016-03-29,4.645572916666667
2016-03-30,4.520572916666667
2016-03-31,4.1265624999999995
2016-04-01,4.5804687500000005
2016-04-02,3.6169270833333336
2016-04-03,3.5481770833333335
2016-04-04,3.6606770833333333
2016-04-05,3.9934895833333335
2016-04-06,3.84765625
2016-04-07,3.9575520833333333
2016-04-08,5.490364583333334
2016-04-09,3.7015625
2016-04-10,3.322395833333333
2016-04-11,3.9388020833333335
2016-04-12,4.095572916666667
2016-04-13,4.1460937499999995
2016-04-14,4.9609375
2016-04-15,4.463802083333333
2016-04-16,3.713020833333333
2016-04-17,2.9653645833333333
2016-04-18,3.7533854166666667
2016-04-19,3.926822916666667
2016-04-20,3.4994791666666667
2016-04-21,3.884895833333333
2016-04-22,4.068489583333333
2016-04-23,2.9223958333333333
2016-04-24,2.7390624999999997
2016-04-25,3.2619791666666664
2016-04-26,4.1195312500000005
2016-04-27,3.5861979166666664
2016-04-28,4.063541666666667
2016-04-29,4.163541666666666
2016-04-30,3.115364583333333
2016-05-01,2.2213541666666665
2016-05-02,3.11953125
2016-05-03,3.3578125
2016-05-04,3.7877604166666665
2016-05-05,3.99609375
2016-05-06,4.1359375
2016-05-07,3.444270833333333
2016-05-08,2.9283854166666665
2016-05-09,3.9187499999999997
2016-05-10,4.155989583333334
2016-05-11,4.298177083333333
2016-05-12,4.05345744680851
2016-05-13,4.233333333333333
2016-05-14,3.266666666666667
2016-05-15,2.7703124999999997
2016-05-16,3.7843750000000003
2016-05-17,3.150260416666667
2016-05-18,2.9841145833333336
2016-05-19,3.639583333333333
2016-05-20,4.465364583333334
2016-05-21,2.8914062499999997
2016-05-22,2.6002604166666665
2016-05-23,3.420052083333333
2016-05-24,3.4171875000000003
2016-05-25,3.4148437499999997
2016-05-26,3.81796875
2016-05-27,4.106770833333333
2016-05-28,2.3984375
2016-05-29,2.642447916666667
2016-05-30,3.0921875
2016-05-31,3.5382812500000003
2016-06-01,3.3140625
2016-06-02,3.0864583333333333
2016-06-03,3.48203125
2016-06-04,2.76328125
2016-06-05,2.2466145833333333
2016-06-06,2.9625
2016-06-07,3.1632812500000003
2016-06-08,3.645572916666667
2016-06-09,3.56796875
2016-06-10,3.463020833333333
2016-06-11,2.7575520833333336
2016-06-12,2.25625
2016-06-13,3.1028645833333335
2016-06-14,2.983333333333333
2016-06-15,3.1059895833333333
2016-06-16,3.1734375
2016-06-17,3.5424479166666667
2016-06-18,2.7497395833333336
2016-06-19,2.5635416666666666
2016-06-20,3.088020833333333
2016-06-21,3.088020833333333
2016-06-22,3.114322916666667
2016-06-23,3.2153645833333333
2016-06-24,3.795052083333333
2016-06-25,2.91640625
2016-06-26,2.4380208333333333
2016-06-27,2.9645833333333336
2016-06-28,3.310677083333333
2016-06-29,3.2786458333333335
2016-06-30,3.4153645833333335
2016-07-01,3.4078125
2016-07-02,2.73046875
2016-07-03,2.3760416666666666
2016-07-04,3.052864583333333
2016-07-05,3.3161458333333336
2016-07-06,3.4421874999999997
2016-07-07,3.7231770833333333
2016-07-08,3.5036458333333336
2016-07-09,2.8354166666666667
2016-07-10,2.609635416666667
2016-07-11,3.5940104166666664
2016-07-12,3.3674479166666664
2016-07-13,3.1565104166666664
2016-07-14,3.072135416666667
2016-07-15,3.4695312499999997
2016-07-16,3.341927083333333
2016-07-17,2.8723958333333335
2016-07-18,3.0739583333333336
2016-07-19,3.008854166666667
2016-07-20,3.1447916666666664
2016-07-21,3.5161458333333333
2016-07-22,3.694270833333333
2016-07-23,2.7864583333333335
2016-07-24,2.4140625
2016-07-25,4.278125
2016-07-26,3.5950520833333335
2016-07-27,3.5924479166666665
2016-07-28,3.559635416666667
2016-07-29,3.5591145833333333
2016-07-30,2.6002604166666665
2016-07-31,2.591666666666667
2016-08-01,3.7877604166666665
2016-08-02,3.09921875
2016-08-03,2.860416666666667
2016-08-04,3.15859375
2016-08-05,3.5307291666666667
2016-08-06,2.85703125
2016-08-07,2.581770833333333
2016-08-08,3.118229166666667
2016-08-09,3.3013020833333333
2016-08-10,3.130729166666667
2016-08-11,2.870052083333333
2016-08-12,3.0190104166666667
2016-08-13,2.6374999999999997
2016-08-14,2.5513020833333333
2016-08-15,2.36484375
2016-08-16,3.3864583333333336
2016-08-17,3.6606770833333333
2016-08-18,3.58359375
2016-08-19,3.642708333333333
2016-08-20,2.4953125000000003
2016-08-21,2.3507812500000003
2016-08-22,3.12265625
2016-08-23,3.0796875
2016-08-24,3.29296875
2016-08-25,3.4927083333333333
2016-08-26,3.7312499999999997
2016-08-27,2.566145833333333
2016-08-28,2.3111979166666665
2016-08-29,3.7776041666666664
2016-08-30,3.23984375
2016-08-31,3.8903645833333336
2016-09-01,3.5026041666666665
2016-09-02,4.144270833333334
2016-09-03,2.7463541666666664
2016-09-04,2.3979166666666667
2016-09-05,4.094270833333334
2016-09-06,3.8382978723404255
2016-09-07,3.221614583333333
2016-09-08,3.4382812499999997
2016-09-09,4.344791666666667
2016-09-10,3.271354166666667
2016-09-11,2.7687500000000003
2016-09-12,4.21171875
2016-09-13,3.931770833333333
2016-09-14,4.00703125
2016-09-15,4.482291666666667
2016-09-16,4.6109374999999995
2016-09-17,3.185416666666667
2016-09-18,2.484114583333333
2016-09-19,4.035677083333334
2016-09-20,4.1304687499999995
2016-09-21,3.697135416666667
2016-09-22,3.552604166666667
2016-09-23,4.7
2016-09-24,3.7302083333333336
2016-09-25,3.5328125
2016-09-26,4.8999999999999995
2016-09-27,5.475260416666667
2016-09-28,4.940625
2016-09-29,4.444010416666667
2016-09-30,4.715364583333334
2016-10-01,3.681770833333333
2016-10-02,2.6067708333333335
2016-10-03,5.5515625
2016-10-04,6.273958333333333
2016-10-05,5.140364583333334
2016-10-06,5.667708333333334
2016-10-07,7.064322916666666
2016-10-08,3.7023437500000003
2016-10-09,3.1106770833333335
2016-10-10,6.974739583333334
2016-10-11,6.038541666666667
2016-10-12,6.2679687500000005
2016-10-13,6.3148437500000005
2016-10-14,7.67265625
2016-10-15,3.8523437499999997
2016-10-16,3.1947916666666667
2016-10-17,7.175260416666667
2016-10-18,7.3
2016-10-19,6.52421875
2016-10-20,6.736979166666667
2016-10-21,6.791145833333334
2016-10-22,3.9773437499999997
2016-10-23,3.3489583333333335
2016-10-24,6.6375
2016-10-25,6.33515625
2016-10-26,6.034635416666667
2016-10-27,6.888020833333333
2016-10-28,6.350520833333333
2016-10-29,3.814322916666667
2016-10-30,2.8463541666666665
2016-10-31,3.1770833333333335
2016-11-01,2.9739583333333335
2016-11-02,7.076822916666667
2016-11-03,6.531510416666666
2016-11-04,6.873958333333333
2016-11-05,4.588541666666667
2016-11-06,2.8825520833333336
2016-11-07,8.036979166666667
2016-11-08,7.857552083333334
2016-11-09,7.311458333333333
2016-11-10,7.3382812500000005
2016-11-11,7.676822916666667
2016-11-12,3.9140625
2016-11-13,3.0846354166666665
2016-11-14,8.033854166666666
2016-11-15,7.958854166666666
2016-11-16,7.3343750000000005
2016-11-17,6.852083333333333
2016-11-18,7.4976562499999995
2016-11-19,4.281510416666666
2016-11-20,3.0541666666666667
2016-11-21,7.2250000000000005
2016-11-22,7.2015625000000005
2016-11-23,7.9484375
2016-11-24,7.336458333333333
2016-11-25,7.709895833333333
2016-11-26,3.7268229166666664
