date,vrednost
2015-08-12,0.06504166666666666
2015-08-13,0.09817708333333335
2015-08-14,0.13167708333333333
2015-08-15,0.15166666666666667
2015-08-16,0.047052083333333335
2015-08-17,0.08079166666666666
2015-08-18,0.08314583333333334
2015-08-19,0.06609374999999999
2015-08-20,0.06796875000000001
2015-08-21,0.08963541666666668
2015-08-22,0.15960416666666669
2015-08-23,0.10372916666666666
2015-08-24,0.06989583333333334
2015-08-25,0.10036458333333333
2015-08-26,0.08511458333333333
2015-08-27,0.0819375
2015-08-28,0.08791666666666666
2015-08-29,0.13872916666666665
2015-08-30,0.0954375
2015-08-31,0.11434375000000001
2015-09-01,0.09890624999999999
2015-09-02,0.09318749999999999
2015-09-03,0.08914583333333333
2015-09-04,0.06267708333333334
2015-09-05,0.16922916666666665
2015-09-06,0.077625
2015-09-07,0.10922916666666667
2015-09-08,0.07014583333333334
2015-09-09,0.09754166666666668
2015-09-10,0.09592708333333333
2015-09-11,0.07117708333333334
2015-09-12,0.15166666666666667
2015-09-13,0.17675
2015-09-14,0.11196875
2015-09-15,0.10805208333333333
2015-09-16,0.08129166666666666
2015-09-17,0.09015625
2015-09-18,0.10227083333333332
2015-09-19,0.12285416666666667
2015-09-20,0.16101041666666666
2015-09-21,0.075
2015-09-22,0.06739583333333334
2015-09-23,0.09292708333333333
2015-09-24,0.08467708333333333
2015-09-25,0.08221875
2015-09-26,0.15792708333333333
2015-09-27,0.16226041666666666
2015-09-28,0.10478124999999999
2015-09-29,0.09748958333333334
2015-09-30,0.07941666666666666
2015-10-01,0.12241666666666667
2015-10-02,0.09022916666666668
2015-10-03,0.24847916666666667
2015-10-04,0.17804166666666665
2015-10-05,0.0923125
2015-10-06,0.18285416666666665
2015-10-07,0.11414583333333334
2015-10-08,0.18964583333333332
2015-10-09,0.13813541666666665
2015-10-10,0.17130208333333333
2015-10-11,0.14194791666666667
2015-10-12,0.11863541666666666
2015-10-13,0.12688541666666667
2015-10-14,0.15156250000000002
2015-10-15,0.21735416666666665
2015-10-16,0.14063541666666665
2015-10-17,0.15709375
2015-10-18,0.21767708333333333
2015-10-19,0.11841666666666667
2015-10-20,0.15211458333333333
2015-10-21,0.13633333333333333
2015-10-22,0.15083333333333335
2015-10-23,0.16585416666666666
2015-10-24,0.19104166666666667
2015-10-25,0.19361458333333334
2015-10-26,0.1932708333333333
2015-10-27,0.16080208333333332
2015-10-28,0.14011458333333335
2015-10-29,0.18925
2015-10-30,0.1535625
2015-10-31,0.22795833333333335
2015-11-01,0.10340624999999999
2015-11-02,0.14530208333333333
2015-11-03,0.16323958333333333
2015-11-04,0.13091666666666665
2015-11-05,0.16686458333333332
2015-11-06,0.16527083333333334
2015-11-07,0.17937499999999998
2015-11-08,0.12591666666666668
2015-11-09,0.11507291666666668
2015-11-10,0.13325
2015-11-11,0.11976041666666666
2015-11-12,0.12784375
2015-11-13,0.17937499999999998
2015-11-14,0.23447916666666666
2015-11-15,0.15633333333333335
2015-11-16,0.11335416666666666
2015-11-17,0.16664583333333333
2015-11-18,0.14011458333333335
2015-11-19,0.14461458333333335
2015-11-20,0.14790625
2015-11-21,0.20838541666666666
2015-11-22,0.23510416666666667
2015-11-23,0.12084375000000001
2015-11-24,0.18010416666666665
2015-11-25,0.18222916666666666
2015-11-26,0.13397916666666668
2015-11-27,0.20654166666666665
2015-11-28,0.28511458333333334
2015-11-29,0.20810416666666667
2015-11-30,0.16238541666666667
2015-12-01,0.14373958333333334
2015-12-02,0.11132291666666666
2015-12-03,0.19361458333333334
2015-12-04,0.14969791666666668
2015-12-05,0.16026041666666666
2015-12-06,0.20859375
2015-12-07,0.15138541666666666
2015-12-08,0.12047916666666668
2015-12-09,0.16235416666666666
2015-12-10,0.10381249999999999
2015-12-11,0.17311458333333332
2015-12-12,0.16811458333333332
2015-12-13,0.24634375
2015-12-14,0.14057291666666666
2015-12-15,0.14152083333333335
2015-12-16,0.14465625000000001
2015-12-17,0.16711458333333332
2015-12-18,0.18795833333333334
2015-12-19,0.2669479166666667
2015-12-20,0.149375
2015-12-21,0.16246875
2015-12-22,0.15869791666666666
2015-12-23,0.16239583333333332
2015-12-24,0.20027083333333331
2015-12-25,0.20373958333333334
2015-12-26,0.19838541666666665
2015-12-27,0.10833333333333334
2015-12-28,0.14269791666666667
2015-12-29,0.1894583333333333
2015-12-30,0.10185416666666668
2015-12-31,0.1913541666666667
2016-01-01,0.22327083333333334
2016-01-02,0.28453125
2016-01-03,0.2471354166666667
2016-01-04,0.12553125
2016-01-05,0.18966666666666665
2016-01-06,0.11890624999999999
2016-01-07,0.17938541666666666
2016-01-08,0.16974999999999998
2016-01-09,0.18261458333333333
2016-01-10,0.19833333333333333
2016-01-11,0.18627083333333336
2016-01-12,0.12159375
2016-01-13,0.16028125000000001
2016-01-14,0.18236458333333336
2016-01-15,0.12180208333333332
2016-01-16,0.24575
2016-01-17,0.17551041666666667
2016-01-18,0.13577083333333334
2016-01-19,0.13816666666666666
2016-01-20,0.18938541666666667
2016-01-21,0.13820833333333335
2016-01-22,0.139875
2016-01-23,0.23977083333333335
2016-01-24,0.17122916666666665
2016-01-25,0.1654375
2016-01-26,0.13976041666666666
2016-01-27,0.1631875
2016-01-28,0.15338541666666666
2016-01-29,0.16055208333333335
2016-01-30,0.20390624999999998
2016-01-31,0.16221875
2016-02-01,0.13955208333333333
2016-02-02,0.13273958333333333
2016-02-03,0.14229166666666668
2016-02-04,0.15836458333333334
2016-02-05,0.12834375
2016-02-06,0.18372916666666664
2016-02-07,0.16464583333333332
2016-02-08,0.2588333333333333
2016-02-09,0.13147916666666667
2016-02-10,0.17490625
2016-02-11,0.14917708333333332
2016-02-12,0.14607291666666666
2016-02-13,0.16408333333333333
2016-02-14,0.25323958333333335
2016-02-15,0.15236458333333333
2016-02-16,0.13717708333333334
2016-02-17,0.17757291666666666
2016-02-18,0.19529166666666667
2016-02-19,0.15125
2016-02-20,0.1836458333333333
2016-02-21,0.13215625
2016-02-22,0.14266666666666666
2016-02-23,0.13940625
2016-02-24,0.17448958333333334
2016-02-25,0.11265625
2016-02-26,0.13330208333333335
2016-02-27,0.23017708333333334
2016-02-28,0.12663541666666667
2016-02-29,0.150375
2016-03-01,0.13820833333333335
2016-03-02,0.14439583333333333
2016-03-03,0.16961458333333335
2016-03-04,0.11391666666666667
2016-03-05,0.26958333333333334
2016-03-06,0.21141666666666667
2016-03-07,0.13741666666666666
2016-03-08,0.11352083333333333
2016-03-09,0.2000625
2016-03-10,0.12984375
2016-03-11,0.1523125
2016-03-12,0.22392708333333333
2016-03-13,0.20442708333333334
2016-03-14,0.15701041666666668
2016-03-15,0.16358333333333333
2016-03-16,0.17515625
2016-03-17,0.14201041666666667
2016-03-18,0.1538125
2016-03-19,0.21373958333333332
2016-03-20,0.140625
2016-03-21,0.16640625
2016-03-22,0.1431875
2016-03-23,0.15730208333333331
2016-03-24,0.14797916666666666
2016-03-25,0.14784375
2016-03-26,0.17455208333333336
2016-03-27,0.11958333333333333
2016-03-28,0.15046875
2016-03-29,0.13055208333333332
2016-03-30,0.15320833333333334
2016-03-31,0.14504166666666665
2016-04-01,0.10138541666666667
2016-04-02,0.15197916666666667
2016-04-03,0.16033333333333333
2016-04-04,0.11346875000000001
2016-04-05,0.14026041666666667
2016-04-06,0.13428125
2016-04-07,0.13192708333333333
2016-04-08,0.14803125
2016-04-09,0.16477083333333334
2016-04-10,0.197125
2016-04-11,0.16023958333333335
2016-04-12,0.11875000000000001
2016-04-13,0.10441666666666666
2016-04-14,0.15103125
2016-04-15,0.11645833333333333
2016-04-16,0.10020833333333333
2016-04-17,0.16753125
2016-04-18,0.08976041666666666
2016-04-19,0.09717708333333334
2016-04-20,0.12236458333333333
2016-04-21,0.1210625
2016-04-22,0.11814583333333334
2016-04-23,0.17560416666666667
2016-04-24,0.18281250000000002
2016-04-25,0.11851041666666667
2016-04-26,0.10076041666666667
2016-04-27,0.0975625
2016-04-28,0.11333333333333334
2016-04-29,0.17109375000000002
2016-04-30,0.11822916666666666
2016-05-01,0.12377083333333333
2016-05-02,0.15311458333333333
2016-05-03,0.1653125
2016-05-04,0.10540624999999999
2016-05-05,0.13895833333333332
2016-05-06,0.10865625
2016-05-07,0.19554166666666664
2016-05-08,0.17504166666666665
2016-05-09,0.13026041666666668
2016-05-10,0.10467708333333332
2016-05-11,0.15232291666666667
2016-05-12,0.09591666666666666
2016-05-13,0.13913541666666665
2016-05-14,0.123625
2016-05-15,0.10692708333333334
2016-05-16,0.12586458333333334
2016-05-17,0.11870833333333335
2016-05-18,0.14698958333333334
2016-05-19,0.14516666666666667
2016-05-20,0.11127083333333333
2016-05-21,0.09825
2016-05-22,0.19352083333333334
2016-05-23,0.10329166666666667
2016-05-24,0.10288541666666667
2016-05-25,0.15539583333333332
2016-05-26,0.10811458333333333
2016-05-27,0.1045
2016-05-28,0.17658333333333334
2016-05-29,0.16856249999999998
2016-05-30,0.12990625
2016-05-31,0.0903125
2016-06-01,0.14048958333333333
2016-06-02,0.09632291666666666
2016-06-03,0.0721875
2016-06-04,0.17458333333333334
2016-06-05,0.08911458333333333
2016-06-06,0.13523958333333333
2016-06-07,0.13730208333333332
2016-06-08,0.11592708333333333
2016-06-09,0.13305208333333332
2016-06-10,0.12182291666666667
2016-06-11,0.21290625
2016-06-12,0.14522916666666666
2016-06-13,0.10945833333333332
2016-06-14,0.123125
2016-06-15,0.13454166666666667
2016-06-16,0.10672916666666667
2016-06-17,0.14398958333333334
2016-06-18,0.052906249999999995
2016-06-19,0.14557291666666666
2016-06-20,0.13127083333333334
2016-06-21,0.11110416666666667
2016-06-22,0.11753124999999999
2016-06-23,0.11420833333333334
2016-06-24,0.12404166666666666
2016-06-25,0.16980208333333333
2016-06-26,0.20254166666666665
2016-06-27,0.14090624999999998
2016-06-28,0.11480208333333335
2016-06-29,0.10993750000000001
2016-06-30,0.11986458333333333
2016-07-01,0.07402083333333333
2016-07-02,0.13432291666666665
2016-07-03,0.13814583333333333
2016-07-04,0.11715625
2016-07-05,0.08473958333333333
2016-07-06,0.10221875000000001
2016-07-07,0.14042708333333334
2016-07-08,0.029416666666666664
2016-07-09,0.024864583333333332
2016-07-10,0.024833333333333332
2016-07-11,0.026072916666666668
2016-07-12,0.026625
2016-07-13,0.02704166666666667
2016-07-14,0.025656250000000002
2016-07-15,0.02401041666666667
2016-07-16,0.02291666666666667
2016-07-17,0.022625000000000003
2016-07-18,0.023072916666666665
2016-07-19,0.02346875
2016-07-20,0.037385416666666664
2016-07-21,0.11786458333333333
2016-07-22,0.12708333333333333
2016-07-23,0.05225
2016-07-24,0.18327083333333336
2016-07-25,0.09755208333333333
2016-07-26,0.09733333333333333
2016-07-27,0.09078125
2016-07-28,0.11659375
2016-07-29,0.10282291666666667
2016-07-30,0.13246875
2016-07-31,0.06874999999999999
2016-08-01,0.15794791666666666
2016-08-02,0.09476041666666667
2016-08-03,0.10545833333333333
2016-08-04,0.10945833333333332
2016-08-05,0.14242708333333334
2016-08-06,0.17004166666666667
2016-08-07,0.13875
2016-08-08,0.10316666666666667
2016-08-09,0.13726041666666666
2016-08-10,0.11648958333333333
2016-08-11,0.13291666666666666
2016-08-12,0.10608333333333332
2016-08-13,0.16782291666666668
2016-08-14,0.07189583333333334
2016-08-15,0.10978125
2016-08-16,0.10941666666666666
2016-08-17,0.16725
2016-08-18,0.11335416666666666
2016-08-19,0.08510416666666666
2016-08-20,0.034354166666666665
2016-08-21,0.08444791666666666
2016-08-22,0.09220833333333334
2016-08-23,0.1253125
2016-08-24,0.12195833333333334
2016-08-25,0.10754166666666666
2016-08-26,0.11258333333333333
2016-08-27,0.06448958333333334
2016-08-28,0.08041666666666666
2016-08-29,0.11227083333333333
2016-08-30,0.14115625
2016-08-31,0.17082291666666669
2016-09-01,0.123
2016-09-02,0.10562500000000001
2016-09-03,0.09066666666666667
2016-09-04,0.14008333333333334
2016-09-05,0.091125
2016-09-06,0.13289583333333335
2016-09-07,0.16064583333333335
2016-09-08,0.08546875
2016-09-09,0.10883333333333334
2016-09-10,0.13873958333333333
2016-09-11,0.15203125
2016-09-12,0.09981250000000001
2016-09-13,0.09023958333333333
2016-09-14,0.13482291666666665
2016-09-15,0.11066666666666668
2016-09-16,0.11222916666666666
2016-09-17,0.11505208333333333
2016-09-18,0.17930208333333333
2016-09-19,0.10934375
2016-09-20,0.0914375
2016-09-21,0.11504166666666667
2016-09-22,0.10241666666666667
2016-09-23,0.1519375
2016-09-24,0.1436875
2016-09-25,0.11270833333333334
2016-09-26,0.10688541666666666
2016-09-27,0.13053125000000002
2016-09-28,0.13835416666666667
2016-09-29,0.07707291666666667
2016-09-30,0.138875
2016-10-01,0.06334375
2016-10-02,0.1621875
2016-10-03,0.0819375
2016-10-04,0.092125
2016-10-05,0.15291666666666667
2016-10-06,0.08046874999999999
2016-10-07,0.13039583333333335
2016-10-08,0.16023958333333332
2016-10-09,0.17333333333333334
2016-10-10,0.09838541666666667
2016-10-11,0.11444791666666666
2016-10-12,0.16827083333333334
2016-10-13,0.13532291666666665
2016-10-14,0.11801041666666667
2016-10-15,0.17358333333333334
2016-10-16,0.16244791666666666
2016-10-17,0.09733333333333333
2016-10-18,0.15946875
2016-10-19,0.11869791666666667
2016-10-20,0.12642708333333333
2016-10-21,0.13995833333333332
2016-10-22,0.16326041666666666
2016-10-23,0.1825520833333333
2016-10-24,0.1210625
2016-10-25,0.107875
