date,vrednost
2015-08-12,0.018635416666666665
2015-08-13,0.013822916666666666
2015-08-14,0.013864583333333333
2015-08-15,0.013885416666666666
2015-08-16,0.013875
2015-08-17,0.015489583333333333
2015-08-18,0.0176875
2015-08-19,0.018583333333333334
2015-08-20,0.015666666666666666
2015-08-21,0.018052083333333333
2015-08-22,0.01346875
2015-08-23,0.013458333333333334
2015-08-24,0.016802083333333332
2015-08-25,0.022416666666666668
2015-08-26,0.017770833333333333
2015-08-27,0.017010416666666667
2015-08-28,0.014947916666666667
2015-08-29,0.01346875
2015-08-30,0.013479166666666667
2015-08-31,0.0179375
2015-09-01,0.01853125
2015-09-02,0.017395833333333333
2015-09-03,0.02286458333333333
2015-09-04,0.03094791666666667
2015-09-05,0.013427083333333333
2015-09-06,0.013333333333333334
2015-09-07,0.017208333333333332
2015-09-08,0.024583333333333332
2015-09-09,0.021270833333333333
2015-09-10,0.030395833333333334
2015-09-11,0.03885416666666667
2015-09-12,0.03501041666666667
2015-09-13,0.03636458333333333
2015-09-14,0.02401041666666667
2015-09-15,0.023999999999999997
2015-09-16,0.024677083333333332
2015-09-17,0.02789583333333333
2015-09-18,0.02014583333333333
2015-09-19,0.013541666666666667
2015-09-20,0.013552083333333333
2015-09-21,0.01721875
2015-09-22,0.027083333333333334
2015-09-23,0.04319791666666667
2015-09-24,0.0516875
2015-09-25,0.03760416666666667
2015-09-26,0.012989583333333332
2015-09-27,0.01296875
2015-09-28,0.038489583333333334
2015-09-29,0.04783333333333333
2015-09-30,0.08857291666666667
2015-10-01,0.06195833333333333
2015-10-02,0.04713541666666667
2015-10-03,0.012791666666666666
2015-10-04,0.01278125
2015-10-05,0.024479166666666666
2015-10-06,0.027729166666666666
2015-10-07,0.05602083333333333
2015-10-08,0.03316666666666667
2015-10-09,0.024916666666666667
2015-10-10,0.012875
2015-10-11,0.0128125
2015-10-12,0.029291666666666664
2015-10-13,0.03129166666666667
2015-10-14,0.025739583333333333
2015-10-15,0.03353125
2015-10-16,0.025072916666666667
2015-10-17,0.012666666666666666
2015-10-18,0.012708333333333334
2015-10-19,0.039302083333333335
2015-10-20,0.026354166666666665
2015-10-21,0.02286458333333333
2015-10-22,0.031083333333333334
2015-10-23,0.0221875
2015-10-24,0.012645833333333334
2015-10-25,0.014666666666666666
2015-10-26,0.013479166666666667
2015-10-27,0.03795833333333334
2015-10-28,0.031020833333333334
2015-10-29,0.01253125
2015-10-30,0.012062499999999999
2015-10-31,0.01375
2015-11-01,0.016395833333333335
2015-11-02,0.025989583333333333
2015-11-03,0.04417708333333333
2015-11-04,0.029052083333333336
2015-11-05,0.05572916666666666
2015-11-06,0.03223958333333333
2015-11-07,0.015156250000000001
2015-11-08,0.012604166666666666
2015-11-09,0.04779166666666667
2015-11-10,0.06495833333333333
2015-11-11,0.058541666666666665
2015-11-12,0.06624999999999999
2015-11-13,0.018916666666666665
2015-11-14,0.012604166666666666
2015-11-15,0.012562499999999999
2015-11-16,0.025885416666666664
2015-11-17,0.04523958333333333
2015-11-18,0.021020833333333332
2015-11-19,0.046760416666666665
2015-11-20,0.08801041666666666
2015-11-21,0.024749999999999998
2015-11-22,0.020010416666666666
2015-11-23,0.05001041666666667
2015-11-24,0.06086458333333333
2015-11-25,0.0551875
2015-11-26,0.10265625
2015-11-27,0.04015625
2015-11-28,0.019625
2015-11-29,0.039239583333333335
2015-11-30,0.0460625
2015-12-01,0.05930208333333333
2015-12-02,0.034499999999999996
2015-12-03,0.0731875
2015-12-04,0.06939583333333334
2015-12-05,0.0190625
2015-12-06,0.020416666666666666
2015-12-07,0.03719791666666667
2015-12-08,0.04967708333333334
2015-12-09,0.05253125
2015-12-10,0.05714583333333333
2015-12-11,0.05079166666666667
2015-12-12,0.025979166666666668
2015-12-13,0.03046875
2015-12-14,0.04503125
2015-12-15,0.044750000000000005
2015-12-16,0.059
2015-12-17,0.05001041666666667
2015-12-18,0.03626041666666666
2015-12-19,0.024489583333333332
2015-12-20,0.027
2015-12-21,0.038802083333333334
2015-12-22,0.04627083333333334
2015-12-23,0.03405208333333334
2015-12-24,0.024864583333333332
2015-12-25,0.023375000000000003
2015-12-26,0.024572916666666667
2015-12-27,0.0244375
2015-12-28,0.03769791666666667
2015-12-29,0.030666666666666665
2015-12-30,0.029260416666666667
2015-12-31,0.031281250000000003
2016-01-01,0.03221875
2016-01-02,0.03273958333333333
2016-01-03,0.03338541666666667
2016-01-04,0.054864583333333335
2016-01-05,0.0555
2016-01-06,0.06878125
2016-01-07,0.06571875
2016-01-08,0.03632291666666667
2016-01-09,0.0241875
2016-01-10,0.018552083333333334
2016-01-11,0.045625
2016-01-12,0.04615625
2016-01-13,0.0333125
2016-01-14,0.04927083333333334
2016-01-15,0.04552083333333334
2016-01-16,0.024749999999999998
2016-01-17,0.025562500000000002
2016-01-18,0.035645833333333335
2016-01-19,0.05627083333333333
2016-01-20,0.051666666666666666
