model,model_component,epoch,type,inference,MAE,MSE,RMSE,MAPE,R2,MDA,Spearman
20250703155633_t1_lstm.pt,main,3,train,0.018881559371948242,1.8312761783599854,5.731971740722656,2.394153658544634,0.3403010368347168,-0.46424996852874756,0.4988962472406181,-0.009377081785051592
20250703155633_t1_lstm.pt,main,3,val,0.0019981861114501953,2.535306930541992,9.721379280090332,3.1179126479249435,0.3212641477584839,-1.2876214981079102,0.427536231884058,0.4032932660083113
20250703155633_t1_lstm.pt,main,4,train,0.017545223236083984,1.8418691158294678,5.718145847320557,2.391264487111486,0.34248268604278564,-0.460718035697937,0.4911699779249448,-0.011855999370264476
20250703155633_t1_lstm.pt,main,4,val,0.0050313472747802734,2.491506338119507,9.453241348266602,3.074612389922769,0.3158746063709259,-1.2245233058929443,0.4420289855072464,0.40336923008177306
20250703155633_t1_lstm.pt,main,5,train,0.01832103729248047,1.834837794303894,5.701196670532227,2.3877178791750557,0.3435297906398773,-0.45638835430145264,0.4977924944812362,-0.04767097266237318
20250703155633_t1_lstm.pt,main,5,val,0.001991748809814453,2.445319890975952,9.17753791809082,3.0294451502033866,0.31018152832984924,-1.1596453189849854,0.427536231884058,0.4057643326332723
20250703155633_t1_lstm.pt,main,5,test,0.004145383834838867,1.658351182937622,4.283369541168213,2.069630290938025,0.26050084829330444,-0.49415886402130127,0.4013452914798206,0.49545592002092104
20250703155633_t1_universal.pt,main,1,train,0.523881196975708,2.232614200223576,42.711002575085416,2.40209278655637,1.0863524079322815,-7.741374796087092,0.4979817479817479,-0.0051151181446796225
20250703155633_t1_universal.pt,main,1,val,0.028994321823120117,2.234328344802965,44.75195732131992,2.3722837417646274,1.2133168469775806,-28.8458985415372,0.4335227272727273,-0.5936169439322426
20250703155633_t1_universal.pt,main,2,train,0.3413538932800293,2.1914568507874552,41.37029527611396,2.3631877993234784,1.0522304773330688,-7.4024905941703105,0.5084240084240085,0.002153119470469942
20250703155633_t1_universal.pt,main,2,val,0.02212214469909668,2.1922802489928226,43.37889852535921,2.332709417541771,1.1441361199725757,-25.48795531012795,0.4431818181818181,-0.5950793592842775
20250703155633_t1_universal.pt,main,3,train,0.3509650230407715,2.1517717736688526,40.15781075652392,2.32663753939373,1.0160385316068477,-7.071423227136785,0.4904352404352404,-0.011635971146128847
20250703155633_t1_universal.pt,main,3,val,0.022029399871826172,2.1492422824217514,41.99863314787085,2.29230319129532,1.0733168775385076,-22.293273709037088,0.43579545454545454,-0.602999747104811
20250703155633_t1_universal.pt,main,4,train,0.34949159622192383,2.1089146723124115,38.8551829557506,2.287315840843276,0.9794908545233987,-6.738565466620705,0.502983502983503,-0.008201365578432734
20250703155633_t1_universal.pt,main,4,val,0.022507667541503906,2.104511585425247,40.591006260725074,2.250423241412388,0.9997025619853627,-19.23295441540805,0.4505681818181818,-0.597718510462148
20250703155633_t1_universal.pt,main,5,train,0.3384888172149658,2.06464734419503,37.54988506173884,2.2467952422846427,0.9406500187787142,-6.391409635543823,0.4943839943839944,-0.0027248420556813353
20250703155633_t1_universal.pt,main,5,val,0.021647214889526367,2.057327756573531,39.135956742169746,2.2063854424304754,0.9220341606573625,-16.291855443607677,0.4210227272727273,-0.6072214237925441
20250703155633_t1_universal.pt,main,5,test,0.07232117652893066,1.8697243805297397,31.470414527797733,2.0737931758125416,0.9218196923082526,-4.668583371422508,0.4516989859455612,-0.7549983110709803
20250703155637_t1_universal.pt,main,1,train,0.5561020374298096,1.473908043297177,22.290306174489988,1.710851830835987,0.5014845295385881,-2.73985953764482,0.5091260091260091,0.01897217517746363
20250703155637_t1_universal.pt,main,1,val,0.022680997848510742,1.4911617506295443,23.456498307448452,1.6845705415186862,0.5339312350208109,-4.49581865830855,0.3465909090909091,0.5085922498846311
20250703155637_t1_universal.pt,main,2,train,0.33620619773864746,1.448523871007968,21.67345449075484,1.6862720007139935,0.4924120713363994,-2.6156410629099067,0.4936819936819937,-0.004804464828340369
20250703155637_t1_universal.pt,main,2,val,0.021198749542236328,1.4668527490628713,22.81662340350654,1.6620716050656732,0.5653289583596316,-5.104595791209828,0.39659090909090905,0.5364744726082417
20250703155637_t1_universal.pt,main,3,train,0.332535982131958,1.4248360002582723,21.108068960374855,1.6630140495648504,0.484105955470692,-2.4899553819136186,0.4936819936819937,-0.002646932781512505
20250703155637_t1_universal.pt,main,3,val,0.021269559860229492,1.4421368041499094,22.168985279818365,1.6391002558103345,0.5988918732513081,-5.844504854895852,0.39715909090909096,0.5728347895583135
20250703155637_t1_universal.pt,main,4,train,0.33235669136047363,1.3986199141734026,20.46755231391448,1.6368557847860403,0.4765723022547635,-2.3630483042110098,0.505001755001755,0.007256953741844304
20250703155637_t1_universal.pt,main,4,val,0.02166461944580078,1.4151277559894053,21.460939694186724,1.6137250136441488,0.6374387497251685,-6.802365584806963,0.3778409090909091,0.6001522705469682
20250703155637_t1_universal.pt,main,5,train,0.33257603645324707,1.367459467866204,19.72376835672714,1.6058691576701378,0.46915487809614703,-2.2121430852196435,0.4971042471042471,0.005110947255049557
20250703155637_t1_universal.pt,main,5,val,0.02190089225769043,1.3821871554986997,20.580101591460167,1.581728089129318,0.6885401525280692,-8.221042253754355,0.3556818181818182,0.5901614692052797
20250703155637_t1_universal.pt,main,5,test,0.0650169849395752,1.2172602813013575,15.908296784919168,1.4625373512249917,0.5763322304595601,-1.5527816360647029,0.3574097135740971,0.7752967059096455
20250703155641_t1_linear_regression.pt,main,1,train,0.00532221794128418,1.0108435153961182,1.7024166584014893,1.3047668981091944,0.275570809841156,-0.7865430116653442,0.5377176015473888,0.23480527605887364
20250703155641_t1_linear_regression.pt,main,1,val,0.0,0.7626186609268188,0.8863949775695801,0.9414855163886379,0.2455729842185974,-0.15869688987731934,0.5316455696202531,0.32171847897945793
20250703155641_t1_linear_regression.pt,main,2,train,0.003000497817993164,0.8060237169265747,1.0601924657821655,1.0296564795028318,0.2352294623851776,-0.11258280277252197,0.5319148936170213,0.3503944089163419
20250703155641_t1_linear_regression.pt,main,2,val,0.0010001659393310547,0.6938133835792542,0.7434445023536682,0.8622322786544634,0.22819386422634125,0.028168201446533203,0.5443037974683544,0.3917016709525187
20250703155641_t1_linear_regression.pt,main,3,train,0.004000663757324219,0.7430699467658997,0.8823431134223938,0.9393312053915774,0.22212524712085724,0.07405513525009155,0.5193423597678917,0.4151806818927022
20250703155641_t1_linear_regression.pt,main,3,val,0.0,0.6677770018577576,0.6996694803237915,0.836462479925903,0.22347883880138397,0.08539092540740967,0.5569620253164557,0.41621362614714424
20250703155641_t1_linear_regression.pt,main,4,train,0.003992795944213867,0.7165511250495911,0.8095985054969788,0.8997769198512366,0.21812193095684052,0.15039443969726562,0.5183752417794971,0.45036000088602623
20250703155641_t1_linear_regression.pt,main,4,val,0.0,0.6542921662330627,0.6809070706367493,0.8251709341928793,0.22086338698863983,0.10991716384887695,0.5316455696202531,0.4332410832389836
20250703155641_t1_linear_regression.pt,main,5,train,0.0029997825622558594,0.7033780813217163,0.7766175866127014,0.8812590916482516,0.2160419225692749,0.18500518798828125,0.5164410058027079,0.46939378253527114
20250703155641_t1_linear_regression.pt,main,5,val,0.0010004043579101562,0.65045565366745,0.6750253438949585,0.8215992599162675,0.22154873609542847,0.11760586500167847,0.5379746835443038,0.4463949319190299
20250703155641_t1_linear_regression.pt,main,5,test,0.0010001659393310547,0.6974246501922607,0.8017591238021851,0.8954100311042897,0.19357584416866302,0.292172908782959,0.48919449901768175,0.5540563009690133
20250703155641_t1_lstm.pt,main,1,train,0.015000104904174805,1.4559094905853271,3.1823999881744385,1.7839282463637485,0.3806215524673462,-2.339661121368408,0.4690522243713733,-0.009238748328706414
20250703155641_t1_lstm.pt,main,1,val,0.0009996891021728516,1.1906933784484863,2.258265495300293,1.5027526394254953,0.34937477111816406,-1.9520082473754883,0.44936708860759494,-0.0585340295382043
20250703155641_t1_lstm.pt,main,2,train,0.015994548797607422,1.4506498575210571,3.163569688796997,1.7786426534852349,0.3789379894733429,-2.3199002742767334,0.48549323017408125,0.00295676776699067
20250703155641_t1_lstm.pt,main,2,val,0.0009999275207519531,1.1858505010604858,2.2390782833099365,1.4963549990927743,0.3480127155780792,-1.926926851272583,0.44936708860759494,-0.057869769136181984
20250703155641_t1_lstm.pt,main,3,train,0.014007806777954102,1.4426690340042114,3.1324782371520996,1.7698808539424624,0.3767487406730652,-2.2872724533081055,0.48452611218568664,-0.011612060242289973
20250703155641_t1_lstm.pt,main,3,val,0.0009927749633789062,1.1809738874435425,2.2198922634124756,1.489930288104942,0.34663981199264526,-1.9018466472625732,0.44936708860759494,-0.0574846473750095
20250703155641_t1_lstm.pt,main,4,train,0.01417398452758789,1.4404432773590088,3.1178371906280518,1.765739842283696,0.3764311671257019,-2.2719078063964844,0.4787234042553192,-0.00795422509945135
20250703155641_t1_lstm.pt,main,4,val,0.0009999275207519531,1.1760808229446411,2.200772762298584,1.4835001726655053,0.34526291489601135,-1.8768534660339355,0.44936708860759494,-0.057959332336454665
20250703155641_t1_lstm.pt,main,5,train,0.013996124267578125,1.4327023029327393,3.085327386856079,1.756510001923154,0.37425944209098816,-2.2377917766571045,0.4632495164410058,-0.031193403556936117
20250703155641_t1_lstm.pt,main,5,val,0.0009999275207519531,1.1711384057998657,2.1816043853759766,1.4770255195412083,0.34387245774269104,-1.8517966270446777,0.44936708860759494,-0.05836833761769986
20250703155641_t1_lstm.pt,main,5,test,0.0029921531677246094,1.5645756721496582,3.7682623863220215,1.941201274036781,0.3792268633842468,-2.326782464981079,0.47347740667976423,-0.07414451154367803
20250703155642_t1_linear_regression.pt,main,1,train,0.0030002593994140625,0.19078391790390015,0.09034542739391327,0.30057516097294745,1.257648229598999,-0.7165170907974243,0.5253399258343634,0.1605575967190698
20250703155642_t1_linear_regression.pt,main,1,val,0.0010006427764892578,0.41648659110069275,0.277094304561615,0.5263974777310535,0.7675943970680237,-16.862077713012695,0.4262295081967213,0.010202403562510518
20250703155642_t1_linear_regression.pt,main,2,train,0.0029926300048828125,0.1904243677854538,0.09007395058870316,0.30012322567356087,1.2547725439071655,-0.7113592624664307,0.5265760197775031,0.16142947383742623
20250703155642_t1_linear_regression.pt,main,2,val,0.0009996891021728516,0.4160210192203522,0.27650851011276245,0.5258407649781086,0.7666714787483215,-16.824317932128906,0.4262295081967213,0.010208852616595543
20250703155642_t1_linear_regression.pt,main,3,train,0.001993417739868164,0.19018276035785675,0.08988798409700394,0.29981324870159415,1.2529094219207764,-0.7078258991241455,0.5265760197775031,0.16190272049550522
20250703155642_t1_linear_regression.pt,main,3,val,0.00099945068359375,0.41564393043518066,0.2760341465473175,0.5253895188784389,0.765923261642456,-16.793739318847656,0.4262295081967213,0.010956942890458513
20250703155642_t1_linear_regression.pt,main,4,train,0.002992391586303711,0.18998752534389496,0.08973753452301025,0.299562238145949,1.2514142990112305,-0.7049673795700073,0.5265760197775031,0.16231440229859678
20250703155642_t1_linear_regression.pt,main,4,val,0.0010006427764892578,0.4153185486793518,0.2756253182888031,0.5250003031321059,0.765277624130249,-16.767383575439453,0.4262295081967213,0.010776369376077798
20250703155642_t1_linear_regression.pt,main,5,train,0.0020008087158203125,0.18981927633285522,0.08960787951946259,0.29934575246604483,1.2501295804977417,-0.7025041580200195,0.5265760197775031,0.1627343484467922
20250703155642_t1_linear_regression.pt,main,5,val,0.0010004043579101562,0.4150282144546509,0.27526071667671204,0.5246529487925442,0.7647013068199158,-16.743881225585938,0.4262295081967213,0.010776369376077798
20250703155642_t1_linear_regression.pt,main,5,test,0.0009891986846923828,0.2601299285888672,0.17529268562793732,0.41867969335512,1.0853240489959717,-0.9183086156845093,0.4623115577889447,0.183409118849326
20250703155642_t1_lstm.pt,main,1,train,0.011001825332641602,0.3820965886116028,0.1998872011899948,0.44708746480973366,3.1767547130584717,-2.797755002975464,0.5043263288009888,-0.00022667111563926895
20250703155642_t1_lstm.pt,main,1,val,0.00099945068359375,0.7047808766365051,0.5133178234100342,0.7164620181210126,1.3108521699905396,-32.08953857421875,0.4344262295081967,0.0049190318648789835
20250703155642_t1_lstm.pt,main,2,train,0.010169506072998047,0.382003515958786,0.19979429244995117,0.4469835482989851,3.1728997230529785,-2.795989751815796,0.5006180469715699,-0.0066620556814474185
20250703155642_t1_lstm.pt,main,2,val,0.001992464065551758,0.7046634554862976,0.5131560564041138,0.7163491162862656,1.310621738433838,-32.0791130065918,0.4344262295081967,0.004672347217637815
20250703155642_t1_lstm.pt,main,3,train,0.011998414993286133,0.38202473521232605,0.1995210498571396,0.44667779199008717,3.172653913497925,-2.7907981872558594,0.5067985166872683,-0.010642512018151704
20250703155642_t1_lstm.pt,main,3,val,0.0020020008087158203,0.7045453190803528,0.512993335723877,0.71623553090019,1.3103896379470825,-32.06862258911133,0.4344262295081967,0.0029311045330547335
20250703155642_t1_lstm.pt,main,4,train,0.011008024215698242,0.3820820450782776,0.19978366792201996,0.4469716634441382,3.1798176765441895,-2.795788049697876,0.5179233621755254,-0.01612758721774037
20250703155642_t1_lstm.pt,main,4,val,0.0009975433349609375,0.7044274210929871,0.5128310322761536,0.7161222188119523,1.3101584911346436,-32.058162689208984,0.4344262295081967,0.001480057912513378
20250703155642_t1_lstm.pt,main,5,train,0.01177525520324707,0.38183367252349854,0.19954651594161987,0.4467062971815149,3.1747429370880127,-2.7912821769714355,0.5216316440049443,0.0019616303730682723
20250703155642_t1_lstm.pt,main,5,val,0.0009999275207519531,0.7043087482452393,0.5126676559448242,0.716008139580008,1.3099255561828613,-32.047630310058594,0.4344262295081967,0.004535311909506581
20250703155642_t1_lstm.pt,main,5,test,0.002131223678588867,0.4816924035549164,0.3246976137161255,0.569822440516452,2.618746519088745,-2.5533158779144287,0.46984924623115576,-0.10754450361681375
20250703155642_t1_linear_regression.pt,main,1,train,0.0029997825622558594,0.9284619092941284,1.2585370540618896,1.1218453788565916,1.31509268283844,-5.026265621185303,0.467515923566879,-0.14404823310583853
20250703155642_t1_linear_regression.pt,main,1,val,0.0010001659393310547,1.0725778341293335,1.5609877109527588,1.2493949379410654,1.1811554431915283,-8.053397178649902,0.5689655172413793,-0.14891576376088356
20250703155642_t1_linear_regression.pt,main,2,train,0.003004312515258789,0.9282824397087097,1.2581104040145874,1.1216552072783272,1.3148531913757324,-5.024222373962402,0.467515923566879,-0.14397373767215904
20250703155642_t1_linear_regression.pt,main,2,val,0.0010008811950683594,1.0724519491195679,1.5606646537780762,1.2492656458007945,1.1810334920883179,-8.051523208618164,0.5689655172413793,-0.14891576376088356
20250703155642_t1_linear_regression.pt,main,3,train,0.002998828887939453,0.9281729459762573,1.2578487396240234,1.121538559133846,1.3147034645080566,-5.0229692459106445,0.467515923566879,-0.1439436503639803
20250703155642_t1_linear_regression.pt,main,3,val,0.0,1.0723525285720825,1.560409426689148,1.2491634907765867,1.1809368133544922,-8.050043106079102,0.5689655172413793,-0.14891576376088356
20250703155642_t1_linear_regression.pt,main,4,train,0.00299835205078125,0.9280862808227539,1.2576415538787842,1.1214461885791864,1.3145848512649536,-5.021976947784424,0.467515923566879,-0.14390015659609975
20250703155642_t1_linear_regression.pt,main,4,val,0.0,1.0722676515579224,1.56019127368927,1.2490761680895486,1.1808539628982544,-8.04877758026123,0.5689655172413793,-0.14891576376088356
20250703155642_t1_linear_regression.pt,main,5,train,0.002999544143676758,0.9280123710632324,1.2574644088745117,1.1213672051895007,1.3144835233688354,-5.021129608154297,0.467515923566879,-0.1438847113660285
20250703155642_t1_linear_regression.pt,main,5,val,0.0009999275207519531,1.0721923112869263,1.55999755859375,1.2489986223346086,1.1807806491851807,-8.047654151916504,0.5689655172413793,-0.14891576376088356
20250703155642_t1_linear_regression.pt,main,5,test,0.001379251480102539,0.8868370056152344,1.121173620223999,1.0588548626813776,1.3485933542251587,-5.802083969116211,0.48186528497409326,-0.15840516064517385
20250703155642_t1_lstm.pt,main,1,train,0.012001991271972656,1.1515835523605347,1.5415958166122437,1.2416101709523177,1.7643508911132812,-6.381638526916504,0.49044585987261147,-0.015230689647439264
20250703155642_t1_lstm.pt,main,1,val,0.0,1.302021861076355,1.8703964948654175,1.3676243983146168,1.4960005283355713,-9.847902297973633,0.45689655172413796,0.012400905153681308
20250703155642_t1_lstm.pt,main,2,train,0.009759664535522461,1.1523754596710205,1.5418598651885986,1.241716499523381,1.783547282218933,-6.3829026222229,0.5210191082802548,-0.00020157878670551356
20250703155642_t1_lstm.pt,main,2,val,0.0009999275207519531,1.301672339439392,1.8694876432418823,1.3672920840997662,1.4954800605773926,-9.842631340026855,0.45689655172413796,0.012400905153681308
20250703155642_t1_lstm.pt,main,3,train,0.009991884231567383,1.1534479856491089,1.5461331605911255,1.2434360299553513,1.773356556892395,-6.403364181518555,0.48280254777070064,-0.007431626901068478
20250703155642_t1_lstm.pt,main,3,val,0.001001596450805664,1.3013224601745605,1.868576169013977,1.366958729813734,1.494958758354187,-9.837345123291016,0.45689655172413796,0.012400905153681308
20250703155642_t1_lstm.pt,main,4,train,0.010991811752319336,1.152172565460205,1.5423682928085327,1.2419212103867672,1.7674299478530884,-6.3853373527526855,0.4853503184713376,-0.015088803585913002
20250703155642_t1_lstm.pt,main,4,val,0.0010004043579101562,1.300973892211914,1.8676680326461792,1.3666265154189638,1.4944394826889038,-9.832077980041504,0.45689655172413796,0.012400905153681308
20250703155642_t1_lstm.pt,main,5,train,0.009999990463256836,1.1539630889892578,1.5473006963729858,1.2439054209918798,1.7808407545089722,-6.408955097198486,0.4713375796178344,-0.015695739346791686
20250703155642_t1_lstm.pt,main,5,val,0.0010013580322265625,1.30062735080719,1.8667670488357544,1.3662968377463787,1.4939234256744385,-9.826851844787598,0.45689655172413796,0.012400905153681308
20250703155642_t1_lstm.pt,main,5,test,0.00252532958984375,1.106166958808899,1.390172004699707,1.1790555562396994,1.8661904335021973,-7.434079170227051,0.5103626943005182,0.031124532966117845
20250703155642_t1_linear_regression.pt,main,1,train,0.006483793258666992,0.04164011403918266,0.0030943527817726135,0.05562690699448077,0.25313472747802734,-2.1714975833892822,0.5241116751269036,0.01683166896898814
20250703155642_t1_linear_regression.pt,main,1,val,0.0,0.06712369620800018,0.006907833274453878,0.08311337602608787,0.3444862961769104,-12.277314186096191,0.42857142857142855,-0.007639485723998922
20250703155642_t1_linear_regression.pt,main,2,train,0.00500798225402832,0.041442591696977615,0.0030670021660625935,0.05538052154018228,0.25193557143211365,-2.143465042114258,0.5241116751269036,0.023443903553836055
20250703155642_t1_linear_regression.pt,main,2,val,0.0010006427764892578,0.06692194938659668,0.006867284420877695,0.08286908000501571,0.3434455096721649,-12.199377059936523,0.42857142857142855,-0.00479204104505387
20250703155642_t1_linear_regression.pt,main,3,train,0.004998683929443359,0.041325975209474564,0.0030502197332680225,0.055228794421642254,0.25123509764671326,-2.1262640953063965,0.5241116751269036,0.027528154274466594
20250703155642_t1_linear_regression.pt,main,3,val,0.0,0.06676590442657471,0.0068360259756445885,0.08268026351944331,0.3426419496536255,-12.13929557800293,0.42857142857142855,-0.0034794384979304187
20250703155642_t1_linear_regression.pt,main,4,train,0.005059242248535156,0.041233792901039124,0.003036872250959277,0.05510782386339781,0.2506829798221588,-2.112583875656128,0.5228426395939086,0.030819197285498263
20250703155642_t1_linear_regression.pt,main,4,val,0.0009915828704833984,0.0666341632604599,0.0068096923641860485,0.08252086017599458,0.34196415543556213,-12.0886812210083,0.42857142857142855,-0.002791884782770516
20250703155642_t1_linear_regression.pt,main,5,train,0.005837678909301758,0.04115530848503113,0.003025470534339547,0.05500427741857489,0.2502140402793884,-2.100897789001465,0.5228426395939086,0.0339568833041485
20250703155642_t1_linear_regression.pt,main,5,val,0.0009984970092773438,0.06651817262172699,0.0067865499295294285,0.08238051911422645,0.3413676917552948,-12.04419994354248,0.42857142857142855,-0.0013924698978743494
20250703155642_t1_linear_regression.pt,main,5,test,0.0010228157043457031,0.05170399323105812,0.004602693021297455,0.06784315014279227,0.286855012178421,-3.609536647796631,0.5181347150259067,0.014567487283984284
20250703155643_t1_lstm.pt,main,1,train,0.01033639907836914,0.0644611120223999,0.005199022125452757,0.07210424485044384,0.3905526399612427,-4.328638076782227,0.516497461928934,0.0028780883250786233
20250703155643_t1_lstm.pt,main,1,val,0.0009918212890625,0.10088591277599335,0.010809560306370258,0.1039690353248036,0.5188748836517334,-19.77669334411621,0.42857142857142855,-0.12671476070656576
20250703155643_t1_lstm.pt,main,2,train,0.010000467300415039,0.06426341831684113,0.005177794024348259,0.07195689004083111,0.38907793164253235,-4.306880474090576,0.5152284263959391,-0.006320936923518627
20250703155643_t1_lstm.pt,main,2,val,0.0009918212890625,0.10087002068758011,0.01080627553164959,0.10395323723506444,0.5187909603118896,-19.77037811279297,0.42857142857142855,-0.12671476070656576
20250703155643_t1_lstm.pt,main,3,train,0.010000467300415039,0.06431049853563309,0.005185567308217287,0.07201088326230479,0.3892897963523865,-4.314847469329834,0.5203045685279187,-0.015565820237226594
20250703155643_t1_lstm.pt,main,3,val,0.0010001659393310547,0.10085730254650116,0.010803639888763428,0.10394055940182075,0.518723726272583,-19.76531219482422,0.42857142857142855,-0.12671476070656576
20250703155643_t1_lstm.pt,main,4,train,0.00999903678894043,0.06442957371473312,0.00519439997151494,0.07207218583833114,0.39029330015182495,-4.3239006996154785,0.5203045685279187,0.0005525444861715263
20250703155643_t1_lstm.pt,main,4,val,0.0010008811950683594,0.10084713250398636,0.010801534168422222,0.10393042946328193,0.5186701416969299,-19.76126480102539,0.42857142857142855,-0.12671476070656576
20250703155643_t1_lstm.pt,main,5,train,0.009991645812988281,0.06439537554979324,0.005189906340092421,0.07204100457442567,0.3901129961013794,-4.3192949295043945,0.5190355329949239,0.004195084557804093
20250703155643_t1_lstm.pt,main,5,val,0.0010004043579101562,0.10083773732185364,0.010799586772918701,0.10392106029539297,0.518620491027832,-19.757522583007812,0.42857142857142855,-0.12671476070656576
20250703155643_t1_lstm.pt,main,5,test,0.0029931068420410156,0.08072469383478165,0.007610723841935396,0.08723946264125769,0.45149898529052734,-6.622040271759033,0.5181347150259067,-0.09431605337290903
20250703155643_t1_linear_regression.pt,main,1,train,0.004000663757324219,0.2549448013305664,0.12563124299049377,0.3544449787914815,0.7331323027610779,-2.404646396636963,0.5058027079303675,-0.20272791059003728
20250703155643_t1_linear_regression.pt,main,1,val,0.0,0.1074327901005745,0.017732692882418633,0.13316415764919115,1.0727837085723877,-1.341386318206787,0.5,-0.13512874532956148
20250703155643_t1_linear_regression.pt,main,2,train,0.0029921531677246094,0.2481413185596466,0.11964013427495956,0.3458903500749328,0.7162792086601257,-2.2422854900360107,0.5058027079303675,-0.18359717124850164
20250703155643_t1_linear_regression.pt,main,2,val,0.0009996891021728516,0.10655222833156586,0.017326034605503082,0.131628395893527,1.0755646228790283,-1.2876920700073242,0.5,-0.12217238077355846
20250703155643_t1_linear_regression.pt,main,3,train,0.00298309326171875,0.24150773882865906,0.11388179659843445,0.33746377079389495,0.7001460194587708,-2.0862326622009277,0.5067698259187621,-0.16296974477763265
20250703155643_t1_linear_regression.pt,main,3,val,0.001262664794921875,0.10578031092882156,0.016944320872426033,0.13017035327764165,1.0789856910705566,-1.2372915744781494,0.5,-0.10325074292019093
20250703155643_t1_linear_regression.pt,main,4,train,0.003992319107055664,0.23508597910404205,0.10833084583282471,0.3291365154959636,0.6848552823066711,-1.935800313949585,0.5058027079303675,-0.13951125061534111
20250703155643_t1_linear_regression.pt,main,4,val,0.00099945068359375,0.10496849566698074,0.016567470505833626,0.1287146864418883,1.0818078517913818,-1.187532901763916,0.5063291139240507,-0.09348979384763224
20250703155643_t1_linear_regression.pt,main,5,train,0.004266500473022461,0.22887417674064636,0.10298974066972733,0.32092014687415205,0.6700915098190308,-1.7910544872283936,0.5058027079303675,-0.11512343879300778
20250703155643_t1_linear_regression.pt,main,5,val,0.0,0.10412134975194931,0.016193632036447525,0.12725420243138347,1.0840907096862793,-1.1381721496582031,0.5063291139240507,-0.07832799533413048
20250703155643_t1_linear_regression.pt,main,5,test,0.0020003318786621094,0.1945086568593979,0.06972257792949677,0.2640503321897111,0.9141766428947449,-1.0330839157104492,0.48919449901768175,-0.15449828699866613
20250703155643_t1_lstm.pt,main,1,train,0.010001659393310547,0.43976980447769165,0.24632114171981812,0.4963075072168646,1.4502352476119995,-5.675380706787109,0.4932301740812379,-0.018140551307115425
20250703155643_t1_lstm.pt,main,1,val,0.0010013580322265625,0.2392967939376831,0.07976023852825165,0.28241855202562677,2.1056957244873047,-9.53136920928955,0.4620253164556962,0.07059628441203948
20250703155643_t1_lstm.pt,main,2,train,0.00899958610534668,0.4417012631893158,0.247358500957489,0.49735148633284393,1.4612982273101807,-5.703493595123291,0.4932301740812379,-0.006266872429242412
20250703155643_t1_lstm.pt,main,2,val,0.0010008811950683594,0.23910513520240784,0.07969048619270325,0.28229503394977257,2.1036875247955322,-9.522159576416016,0.4620253164556962,0.06978553714773321
20250703155643_t1_lstm.pt,main,3,train,0.009006977081298828,0.4401887357234955,0.24597714841365814,0.49596083354803144,1.4575802087783813,-5.666058540344238,0.4932301740812379,0.00458387254908199
20250703155643_t1_lstm.pt,main,3,val,0.0009975433349609375,0.2388983964920044,0.07961481064558029,0.2821609658432227,2.1015210151672363,-9.512167930603027,0.4620253164556962,0.06984153161972569
20250703155643_t1_lstm.pt,main,4,train,0.008510112762451172,0.44161751866340637,0.24763330817222595,0.4976276802713309,1.4611941576004028,-5.710940837860107,0.4932301740812379,-0.009731228994126625
20250703155643_t1_lstm.pt,main,4,val,0.0010025501251220703,0.23868046700954437,0.07953624427318573,0.2820217088686361,2.0992372035980225,-9.50179386138916,0.4620253164556962,0.07004983105553766
20250703155643_t1_lstm.pt,main,5,train,0.009205341339111328,0.44091707468032837,0.24722565710544586,0.49721791712029634,1.4536844491958618,-5.699893474578857,0.4932301740812379,-0.024848154851894812
20250703155643_t1_lstm.pt,main,5,val,0.0020003318786621094,0.23845428228378296,0.07945505529642105,0.2818777311112409,2.096867322921753,-9.491073608398438,0.4620253164556962,0.06994536024551253
20250703155643_t1_lstm.pt,main,5,test,0.005036830902099609,0.37362587451934814,0.18832866847515106,0.4339685109257941,1.7264587879180908,-4.491592884063721,0.49901768172888017,0.11397392882840002
20250703155643_t1_linear_regression.pt,main,1,train,0.003999948501586914,0.41936594247817993,0.19718500971794128,0.44405518769398616,1.2345861196517944,-26.31357192993164,0.4816247582205029,-0.06566592827053346
20250703155643_t1_linear_regression.pt,main,1,val,0.0009980201721191406,0.35329002141952515,0.14178712666034698,0.3765463140974122,0.9153842329978943,-23.264888763427734,0.4810126582278481,-0.06653948692257657
20250703155643_t1_linear_regression.pt,main,2,train,0.0030019283294677734,0.31305184960365295,0.11554791033267975,0.3399233889167966,0.9288302063941956,-15.00540542602539,0.4816247582205029,0.04699353232695929
20250703155643_t1_linear_regression.pt,main,2,val,0.0020017623901367188,0.24222230911254883,0.0729118287563324,0.2700219042158106,0.6257778406143188,-11.477843284606934,0.4810126582278481,0.2471302457923773
20250703155643_t1_linear_regression.pt,main,3,train,0.003996849060058594,0.20741267502307892,0.05779663473367691,0.24040930667026372,0.6392092108726501,-7.0058441162109375,0.48065764023210833,0.25443491178839106
20250703155643_t1_linear_regression.pt,main,3,val,0.0019989013671875,0.13263864815235138,0.02961415797472,0.17208764620018488,0.34084632992744446,-4.068049907684326,0.4810126582278481,0.40615717147652786
20250703155643_t1_linear_regression.pt,main,4,train,0.003999233245849609,0.11718430370092392,0.023732934147119522,0.15405497118600076,0.40041592717170715,-2.287426233291626,0.4816247582205029,0.40042530690948414
20250703155643_t1_linear_regression.pt,main,4,val,0.0009982585906982422,0.08093706518411636,0.009806596674025059,0.09902826199638697,0.2120988667011261,-0.6782622337341309,0.4810126582278481,0.5069769733034692
